channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
NS홈쇼핑	20260701	00:15	00:36	21	보험 2부	하나더퍼스트3N5건강보험+	보험 2부	단순	00:15	00:36	21	0	보험	생활/건강	0	https://m.nsmall.com/goods/36019264
SK스토아	20260701	00:31	01:32	61	율무팩 180ML 3개 +스파출라 1개	율무팩	율무팩 180ML 3개 +스파출라 1개	단순	00:31	01:32	61	21054800	건강식품	화장품/미용	69800	https://www.skstoa.com/display/goods/59155675
SK스토아	20260701	00:31	01:32	61	[믿쓰진]AGE20S 앰플 에센스 팩트 다이아 물광샷 아이스 기본 패키지(퍼플*1+실버*1+리필*3+메쉬백*1)	AGE20S	[믿쓰진]AGE20S 앰플 에센스 팩트 다이아 물광샷 아이스 기본 패키지(퍼플*1+실버*1+리필*3+메쉬백*1)	단순	00:31	01:32	61	4910000	건강식품	화장품/미용	69800	https://www.skstoa.com/display/goods/59155675
쇼핑엔티	20260701	00:32	01:32	60	[50％세일] 골드 카무트 효소 12박스 +  파로 5봉 + 복부마사지기	카무트	[50％세일] 골드 카무트 효소 12박스 +  파로 5봉 + 복부마사지기	단순	00:32	01:32	60	20592000	건강식품	식품	198000	https://www.shoppingntmall.com/display/goods/28268026
NS홈쇼핑	20260701	00:35	00:56	21	보험 3부	하나더퍼스트3N5건강보험+	보험 3부	단순	00:35	00:56	21	0	보험	생활/건강	0	https://m.nsmall.com/goods/36019264
신세계쇼핑	20260701	00:37	01:38	61	[론칭가 79,900원→1만원↓] 블루핏 NEW 시어니트 가디건 3종	블루핏	[론칭가 79,900원→1만원↓] 블루핏 NEW 시어니트 가디건 3종	단순	00:37	01:38	61	41520600	의류	패션의류	69900	https://www.shinsegaetvshopping.com/display/detail/20071369
KT알파쇼핑	20260701	00:37	01:38	61	라이나생명_암보험(상담형)	라이나생명	라이나생명_암보험(상담형)	단순	00:37	01:38	61	0	보험	여가/생활편의	0	https://m.kshop.co.kr/display/product/8125502
GS홈쇼핑 마이샵	20260701	00:38	01:39	61	최신상 하퍼스바자 멜라토닝 글로우크림 기본구성 (리뷰시 립 1종)	최신상	최신상 하퍼스바자 멜라토닝 글로우크림 기본구성 (리뷰시 립 1종)	단순	00:38	01:39	61	25771000		화장품/미용	109000	https://www.gsshop.com/prd/prd.gs?prdid=1111945917&brddate=20260701003800&pgmID=6737&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260701	00:40	01:40	60	[프리스탠딩] 삼성 Bespoke AI 스팀 울트라 로봇청소기 [VR90F01AAG/AAH]	삼성	[프리스탠딩] 삼성 Bespoke AI 스팀 울트라 로봇청소기 [VR90F01AAG/AAH]	단순	00:40	01:40	60	42440000		디지털/가전	1680000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251710708
롯데원티비	20260701	00:40	01:20	40	[방송한정 패키지] 사임당 발패치 60매 + (방송에서만) 10매	사임당	[방송한정 패키지] 사임당 발패치 60매 + (방송에서만) 10매	단순	00:40	01:20	40	13215800		생활/건강	59800	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910812
NS홈쇼핑 샵플러스	20260701	00:42	01:44	62	보람상조4	스마트299	보람상조4	단순	00:42	01:44	62	0		여가/생활편의	0	https://m.nsmall.com/goods/35670727
CJ온스타일 플러스	20260701	00:45	01:45	60	우유베개 하이브리드 더블세트 (베개2+방수커버2+실키커버2)	우유베개	우유베개 하이브리드 더블세트 (베개2+방수커버2+실키커버2)	단순	00:45	01:45	60	10992000		가구/인테리어	99000	https://display.cjonstyle.com/p/item/2074972460
NS홈쇼핑	20260701	00:55	01:01	6	보험 4부	AIA생명백세까지꼭필요한건강보험+	보험 4부	단순	00:55	01:01	6	0	보험	여가/생활편의	0	https://m.nsmall.com/goods/35902086
현대홈쇼핑	20260701	01:00	02:00	60	[165만 2천원 사은품][라지킹(LK)] 라클라우드 오가르 호텔식 침대 풀패키지	라클라우드	[165만 2천원 사은품][라지킹(LK)] 라클라우드 오가르 호텔식 침대 풀패키지	단순	01:00	02:00	60	71384000	리빙/주방	가구/인테리어	2290000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2243269449&preview=true
공영쇼핑	20260701	01:00	02:00	60	한복선의 한우 소머리곰탕 600g x 10팩 (6kg)	한복선의	한복선의 한우 소머리곰탕 600g x 10팩 (6kg)	단순	01:00	02:00	60	26733000	일반식품	식품	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11942075
NS홈쇼핑	20260701	01:00	02:00	60	히트상품 앵콜방송1부	이시형	히트상품 앵콜방송1부	단순	01:00	02:00	60	15729000	일반식품	식품	399000	https://m.nsmall.com/goods/35999295
GS홈쇼핑	20260701	01:00	02:00	60	삼성 Mini LED TV 85형 KU85MH80AFXKR	삼성	삼성 Mini LED TV 85형 KU85MH80AFXKR	단순	01:00	02:00	60	258000000	가전	디지털/가전	3340000	https://www.gsshop.com/prd/prd.gs?prdid=1120325174&brddate=20260701010000&pgmID=6589&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260701	01:00	01:30	30	[메종비오비(BOB)] BOB 26SS 남성 반팔 카라티셔츠 3종	메종비오비(BOB)	[메종비오비(BOB)] BOB 26SS 남성 반팔 카라티셔츠 3종	단순	01:00	01:30	30	14990000	의류	패션의류	101150	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12897722
홈앤쇼핑	20260701	01:00	02:00	60	[방송에서만/마미케어] 오쏘타민 비타민C 마스크팩 완벽더블패키지(마스크팩 49매 + 무료체험 1매)	마미케어	[방송에서만/마미케어] 오쏘타민 비타민C 마스크팩 완벽더블패키지(마스크팩 49매 + 무료체험 1매)	단순	01:00	02:00	60	21725500	미용	화장품/미용	89900	http://www.hnsmall.com/display/goods.do?goods_code=80620171
CJ온스타일	20260701	01:00	02:00	60	[2박 4인]하이원 올인클루시브 패키지	하이원리조트	[2박 4인]하이원 올인클루시브 패키지	단순	01:00	02:00	60	81651000	여행	여가/생활편의	279000	https://display.cjonstyle.com/p/item/2086587845?channelCode=30002002
롯데원티비	20260701	01:20	02:00	40	[질경이] ☆방송에서만 무료체험☆ 질경이 모닝폼워시 150g x 5통	☆방송에서만	[질경이] ☆방송에서만 무료체험☆ 질경이 모닝폼워시 150g x 5통	단순	01:20	02:00	40	2875200		화장품/미용	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12889992
롯데홈쇼핑	20260701	01:30	02:00	30	[메종비오비(BOB)] BOB 여성 26SS 하프 팬츠 2종	메종비오비(BOB)	[메종비오비(BOB)] BOB 여성 26SS 하프 팬츠 2종	단순	01:30	02:00	30	13924000	의류	패션의류	67150	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900258
SK스토아	20260701	01:31	02:12	41	26SS 썸머 블루종 아트웍 티블라우스 3종	26SS	26SS 썸머 블루종 아트웍 티블라우스 3종	단순	01:31	02:12	41	21380500	의류	패션의류	69900	https://www.skstoa.com/display/goods/62806428
쇼핑엔티	20260701	01:32	02:31	59	[아토만]급속냉감 쿨링 태풍기 2세트	아토만	[아토만]급속냉감 쿨링 태풍기 2세트	단순	01:32	02:31	59	5465000	가전	디지털/가전	69600	https://www.shoppingntmall.com/display/goods/27976798
KT알파쇼핑	20260701	01:37	02:38	61	(셀렉션)메종프라질_커트러리	메종프라질	(셀렉션)메종프라질_커트러리	단순	01:37	02:38	61	16059000	리빙/주방	생활/건강	159000	https://m.kshop.co.kr/display/product/7832466
신세계쇼핑	20260701	01:38	02:38	60	[런칭가 79,000원→2만원 ↓] 엘라코닉 썸머 코튼 플리츠 풀오버 (26SS) 	엘라코닉	[런칭가 79,000원→2만원 ↓] 엘라코닉 썸머 코튼 플리츠 풀오버 (26SS) 	단순	01:38	02:38	60	16015000	의류	패션의류	59000	https://www.shinsegaetvshopping.com/display/detail/20071338
현대홈쇼핑 플러스샵	20260701	01:40	02:20	40	[안국약품]토비콤 루테인지아잔틴 아스타잔틴 12개월(12박스x150mgx30캡슐)	토비콤	[안국약품]토비콤 루테인지아잔틴 아스타잔틴 12개월(12박스x150mgx30캡슐)	단순	01:40	02:20	40	2980000		식품	298000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2237484960
NS홈쇼핑 샵플러스	20260701	01:42	02:00	18	제주밤호박1	제주	제주밤호박1	단순	01:42	02:00	18	3226000		식품	29900	https://m.nsmall.com/goods/35961545
CJ온스타일 플러스	20260701	01:45	02:00	15	26SS 플루이드 텐셀 벨티드 슬랙스	26SS	26SS 플루이드 텐셀 벨티드 슬랙스	단순	01:45	02:00	15	589300		패션의류	89900	https://display.cjonstyle.com/p/item/2077077043
GS홈쇼핑 마이샵	20260701	01:50	01:55	5	르까프 26SS 최신상 남성 데일리쿨 냉감 티셔츠 7종	르까프	르까프 26SS 최신상 남성 데일리쿨 냉감 티셔츠 7종	단순	01:50	01:55	5	59000		패션의류	59000	https://www.gsshop.com/prd/prd.gs?prdid=1124908387&brddate=20260701145700&pgmID=12502&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260701	01:55	02:00	5	르까프 26SS 최신상 남성 썸머 이지 조거팬츠 4종	르까프	르까프 26SS 최신상 남성 썸머 이지 조거팬츠 4종	단순	01:55	02:00	5	0		패션의류	59000	https://www.gsshop.com/prd/prd.gs?prdid=1126814121&brddate=20260714045500&pgmID=12502&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260701	02:00	02:41	41	히트상품 앵콜방송 2부	히트상품	히트상품 앵콜방송 2부	복합	02:00	02:41	41	7833800		식품	29900	https://m.nsmall.com/goods/35873056
홈앤쇼핑	20260701	02:00	02:50	50	[최저가][H.Label] 26SS 이집트 GIZA 코튼 티셔츠 4종	26SS	[최저가][H.Label] 26SS 이집트 GIZA 코튼 티셔츠 4종	단순	02:00	02:50	50	17514900	의류	패션의류	49900	http://www.hnsmall.com/display/goods.do?goods_code=75563581
롯데홈쇼핑	20260701	02:00	02:30	30	[테팔] 매직핸즈 스테인리스 스틸 화이트골드 에디션 8P 세트	테팔	[테팔] 매직핸즈 스테인리스 스틸 화이트골드 에디션 8P 세트	단순	02:00	02:30	30	518000	리빙/주방	생활/건강	259000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12868650
GS홈쇼핑	20260701	02:00	02:31	31	기펠 진공 흡착 BLDC 핸디 스타일러	기펠	기펠 진공 흡착 BLDC 핸디 스타일러	단순	02:00	02:31	31	5088000	가전	디지털/가전	159000	https://www.gsshop.com/prd/prd.gs?prdid=1115098164&brddate=20260701020000&pgmID=9613&ordChannel=WE&tveshop=Y
현대홈쇼핑	20260701	02:00	02:50	50	알레보 디엣지 플러스 유리 밥용기 1+1세트(12P)_방송에서만	알레보	알레보 디엣지 플러스 유리 밥용기 1+1세트(12P)_방송에서만	단순	02:00	02:50	50	30698600	리빙/주방	생활/건강	59800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2244486431&preview=true
GS홈쇼핑 마이샵	20260701	02:00	02:05	5	엘레강스 파리 SPORT 26SS 여성 시어서커 카라 티셔츠 2종	엘레강스	엘레강스 파리 SPORT 26SS 여성 시어서커 카라 티셔츠 2종	단순	02:00	02:05	5	147000		패션의류	49000	https://www.gsshop.com/prd/prd.gs?prdid=1125702830&brddate=20260709073600&pgmID=12502&ordChannel=WE&tveshop=Y
공영쇼핑	20260701	02:00	03:00	60	[25년수확] 김연도 오색현미 10봉 (추가 발아현미 누룽지칩 5봉)	김연도	[25년수확] 김연도 오색현미 10봉 (추가 발아현미 누룽지칩 5봉)	단순	02:00	03:00	60	17547700	일반식품	식품	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11929996
CJ온스타일	20260701	02:00	03:00	60	고밀도면X냉감 차렵이불 풀세트 SK (이불+패드+베개커버2)	클라르하임	고밀도면X냉감 차렵이불 풀세트 SK (이불+패드+베개커버2)	단순	02:00	03:00	60	19996000	리빙/주방	가구/인테리어	498000	https://display.cjonstyle.com/p/item/2082694033?channelCode=30002002
CJ온스타일 플러스	20260701	02:00	02:15	15	26SS 캐시미어 울 블렌디드 이중직 커브드 니트팬츠	26SS	26SS 캐시미어 울 블렌디드 이중직 커브드 니트팬츠	단순	02:00	02:15	15	594000		패션의류	99000	https://display.cjonstyle.com/p/item/2079433732
NS홈쇼핑 샵플러스	20260701	02:00	02:41	41	제주밤호박2	제주	제주밤호박2	단순	02:00	02:41	41	7372500		식품	29900	https://m.nsmall.com/goods/35961545
롯데원티비	20260701	02:00	02:05	5	[태현] 알뜰 못난이 보조개 부사사과 3kg	알뜰	[태현] 알뜰 못난이 보조개 부사사과 3kg	단순	02:00	02:05	5	218900		식품	19900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910021
롯데원티비	20260701	02:05	02:24	19	[올리] ○ 트윙클 메리제인	올리	[올리] ○ 트윙클 메리제인	단순	02:05	02:24	19	1108800		패션잡화	26400	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903166
GS홈쇼핑 마이샵	20260701	02:05	02:11	6	뉴트리코어 하이퍼셀 PDRN 젤 크림 패키지	뉴트리코어	뉴트리코어 하이퍼셀 PDRN 젤 크림 패키지	단순	02:05	02:11	6	0		화장품/미용	189000	https://www.gsshop.com/prd/prd.gs?prdid=1126784324&brddate=20260701034700&pgmID=6737&ordChannel=WE&tveshop=Y
